N_gen,N_samplings,data_p,lambd,lambd_surr,beta_0,beta_perp,surr_score,log_loss_test,mis_error_test,log_loss_val,mis_error_val,alpha_0,alpha_s,alpha_perp,grad_norm,split_pct,acc_train,theta_surr_norm,alpha_exp,effectiveN,label_method,label_method_a,label_method_b
0,1,3000,0.01,,5.0,0.0,,1.267283740655637,0.4830333333333333,1.2507093840642454,0.4787666666666667,0.5102439440383201,0,2.766693104429039,0.00022568103371974432,40,1.0,2.813350247751419,1.0,2759,misspec2,0.95,0.05
0,2,3000,0.01,,5.0,0.0,,1.3283158086842894,0.49696666666666667,1.3148662892357252,0.49616666666666664,0.10416856161673964,0,2.8162097176452687,0.00020514973812717446,40,1.0,2.818135600532548,1.0,2755,misspec2,0.95,0.05
0,3,3000,0.01,,5.0,0.0,,1.2696396409875954,0.4832,1.2548841455202813,0.4781666666666667,0.49944169431421226,0,2.7699698588859407,0.00024787475064596605,40,0.999637943519189,2.814635860134673,1.0,2762,misspec2,0.95,0.05
0,4,3000,0.01,,5.0,0.0,,1.25602724682184,0.48046666666666665,1.2489478362541993,0.4762,0.543387339097387,0,2.759049914591065,0.0001741292088832725,40,1.0,2.812050182961944,1.0,2749,misspec2,0.95,0.05
0,5,3000,0.01,,5.0,0.0,,1.26650812715741,0.4852666666666667,1.2401220593684523,0.47573333333333334,0.4688327726550942,0,2.7532609202891085,0.0003954217750688296,40,1.0,2.79289274121057,1.0,2709,misspec2,0.95,0.05
0,6,3000,0.01,,5.0,0.0,,1.2689310931021323,0.47823333333333334,1.2442097866220863,0.47423333333333334,0.533424417299908,0,2.770844579649851,0.0002945869577988664,40,1.0,2.821723107171699,1.0,2758,misspec2,0.95,0.05
0,7,3000,0.01,,5.0,0.0,,1.265989576794431,0.47846666666666665,1.25061581985173,0.4760666666666667,0.5597148636002179,0,2.773698851004306,0.00025428436972374367,40,0.9992764109985528,2.8296088147653236,1.0,2764,misspec2,0.95,0.05
0,8,3000,0.01,,5.0,0.0,,1.2537324273435162,0.4801,1.2454158374998252,0.47713333333333335,0.48848780848074486,0,2.764310555156886,0.00018270017543814247,40,0.9996357012750455,2.8071396802414537,1.0,2745,misspec2,0.95,0.05
0,9,3000,0.01,,5.0,0.0,,1.274233617177693,0.48573333333333335,1.2562244099324018,0.48173333333333335,0.46925365732695,0,2.7647673328006177,0.00018520530438304158,40,1.0,2.804306937451063,1.0,2739,misspec2,0.95,0.05
0,0,3000,0.01,,5.0,0.0,,1.3216570573678283,0.469,1.314426547763838,0.4665666666666667,0.791677054319051,0,3.019080494400217,0.0006965342586039753,50,0.9950738916256158,3.1211535671932498,1.0,3451,misspec2,0.95,0.05
0,1,3000,0.01,,5.0,0.0,,1.319606656674391,0.467,1.3127807824971855,0.4678,0.7848055344900955,0,3.010323622244137,0.0004920842092070783,50,0.9965045150014564,3.110943271357957,1.0,3433,misspec2,0.95,0.05
0,2,3000,0.01,,5.0,0.0,,1.3888776249195591,0.48773333333333335,1.3697619557008094,0.4866333333333333,0.3285178826954879,0,3.0878705186065383,0.0004491358497786302,50,0.9941072480848556,3.1052968197790913,1.0,3394,misspec2,0.95,0.05
0,3,3000,0.01,,5.0,0.0,,1.3304509726145262,0.4715666666666667,1.316585367934836,0.4689333333333333,0.798839011968056,0,3.032454508014775,0.0005796667578588758,50,0.9936708860759493,3.135908817268326,1.0,3476,misspec2,0.95,0.05
0,4,3000,0.01,,5.0,0.0,,1.3175498007164257,0.46986666666666665,1.312350526837025,0.46746666666666664,0.812500103848329,0,3.006609828606654,0.0009548716770183655,50,0.9962110171961527,3.1144596770913053,1.0,3431,misspec2,0.95,0.05
0,5,3000,0.01,,5.0,0.0,,1.3352801050751024,0.4741,1.324897293724856,0.4684333333333333,0.7509844761492797,0,3.039311752760148,0.0009928912775549646,50,0.9942429476108232,3.1307177473996552,1.0,3474,misspec2,0.95,0.05
0,6,3000,0.01,,5.0,0.0,,1.3243163387602166,0.4691,1.3149661382156088,0.4691,0.7998789608874327,0,3.015686776423288,0.0007548110014998018,50,0.9959384972439803,3.1199636352952322,1.0,3447,misspec2,0.95,0.05
0,7,3000,0.01,,5.0,0.0,,1.3232755338298205,0.46703333333333336,1.3092991403069794,0.4649,0.7971196732745301,0,3.015422179055559,0.0006130456116634846,50,0.9950624455416788,3.119001553616392,1.0,3443,misspec2,0.95,0.05
0,8,3000,0.01,,5.0,0.0,,1.3286056622561129,0.4707,1.3097608047680487,0.46636666666666665,0.7879977349709654,0,3.0223683296527444,0.0005074906453691265,50,0.9944541739638062,3.1234037123636917,1.0,3426,misspec2,0.95,0.05
0,9,3000,0.01,,5.0,0.0,,1.32988465791717,0.47363333333333335,1.317908157135407,0.4655666666666667,0.7288290705022624,0,3.0331488275113094,0.0005015314059154802,50,0.9927431059506531,3.1194845125184423,1.0,3445,misspec2,0.95,0.05
0,0,3000,0.01,,5.0,0.0,,1.34335626707608,0.45836666666666664,1.3427399356151335,0.45966666666666667,1.0549729822711686,0,3.1326213896725257,0.0003398417170022498,60,0.9800146234462588,3.305493119695751,1.0,4103,misspec2,0.95,0.05
0,1,3000,0.01,,5.0,0.0,,1.3414349096137066,0.4591,1.3275650124907543,0.4587333333333333,1.0820378112778715,0,3.117046215410603,0.0005344872551782658,60,0.9769494850416871,3.299512529759596,1.0,4078,misspec2,0.95,0.05
0,2,3000,0.01,,5.0,0.0,,1.405567425709886,0.4770666666666667,1.3954357802994755,0.4751666666666667,0.6851022740284248,0,3.2307235535210928,0.0008995911984168234,60,0.9737226277372263,3.302565639795048,1.0,4110,misspec2,0.95,0.05
0,3,3000,0.01,,5.0,0.0,,1.3241237731493776,0.4558,1.3204475094128219,0.45353333333333334,1.1351808711752276,0,3.0978671933219557,0.00029993028100158545,60,0.9751027314479092,3.2993054962738144,1.0,4137,misspec2,0.95,0.05
0,4,3000,0.01,,5.0,0.0,,1.3599976595340828,0.4611,1.3495117720302412,0.45963333333333334,1.029216212712726,0,3.169660358635038,0.0007773227914389502,60,0.9801197604790419,3.332571499850097,1.0,4175,misspec2,0.95,0.05
0,5,3000,0.01,,5.0,0.0,,1.3391689256000874,0.4572333333333333,1.327128265744011,0.4565,1.0960805568688474,0,3.1154152879520316,0.0006256785958195165,60,0.9749095295536792,3.302605789910622,1.0,4145,misspec2,0.95,0.05
0,6,3000,0.01,,5.0,0.0,,1.325740551637914,0.45666666666666667,1.3258833925066116,0.45513333333333333,1.1374259834952127,0,3.1038762920886858,0.0006890492447654949,60,0.9779554263565892,3.3057201794042186,1.0,4128,misspec2,0.95,0.05
0,7,3000,0.01,,5.0,0.0,,1.3416580096521469,0.46153333333333335,1.3245110747244737,0.4570666666666667,1.0651566247025748,0,3.116065247167132,0.0008373409506149954,60,0.9741108153883378,3.293086889189312,1.0,4133,misspec2,0.95,0.05
0,8,3000,0.01,,5.0,0.0,,1.3343115717514347,0.4568,1.3250048064256987,0.4563333333333333,1.1513147351077464,0,3.0998878885732264,0.0009092433608135154,60,0.9763990267639903,3.3067855299367688,1.0,4110,misspec2,0.95,0.05
0,9,3000,0.01,,5.0,0.0,,1.3535799268040678,0.46363333333333334,1.3444186718341287,0.46186666666666665,0.9948621467962996,0,3.1624661226874227,0.0020670185203533887,60,0.9777724087943948,3.315259065031534,1.0,4139,misspec2,0.95,0.05
0,0,3000,0.01,,5.0,0.0,,1.3350402065257903,0.45416666666666666,1.3211022333330156,0.44953333333333334,1.268152236560152,0,3.119685221761207,0.00038041591622576707,70,0.9522212908633697,3.3675875605495085,1.0,4772,misspec2,0.95,0.05
0,1,3000,0.01,,5.0,0.0,,1.3339551498620381,0.45103333333333334,1.310138150526372,0.45056666666666667,1.27803901924896,0,3.1125794548339387,0.000905417011096696,70,0.9479515050167224,3.3647488163869204,1.0,4784,misspec2,0.95,0.05
0,2,3000,0.01,,5.0,0.0,,1.3701269505533251,0.4629,1.3585084495919506,0.4604333333333333,0.9901662537806193,0,3.181805928233284,0.0023468704213322413,70,0.9392678868552413,3.332314237143072,1.0,4808,misspec2,0.95,0.05
0,3,3000,0.01,,5.0,0.0,,1.3183600074040527,0.45226666666666665,1.3108415076321365,0.4474666666666667,1.3085627226337855,0,3.089675577054597,0.0005743575824317095,70,0.9463617463617464,3.355358635155772,1.0,4810,misspec2,0.95,0.05
0,4,3000,0.01,,5.0,0.0,,1.3330167425327428,0.4545666666666667,1.3256796784513953,0.4489666666666667,1.3031674137144773,0,3.126140534199077,0.000877799009492183,70,0.9518449030644153,3.386886468089796,1.0,4797,misspec2,0.95,0.05
0,5,3000,0.01,,5.0,0.0,,1.3302778078448074,0.45526666666666665,1.3195280074471287,0.45176666666666665,1.2519103205672766,0,3.11085286176219,0.001379714747268027,70,0.945940347970174,3.3533095559874675,1.0,4828,misspec2,0.95,0.05
0,6,3000,0.01,,5.0,0.0,,1.3216808754669587,0.4513666666666667,1.3108635784220612,0.44753333333333334,1.3327155720288346,0,3.094900039322217,0.0009487599494851834,70,0.9511993382961125,3.369649395608511,1.0,4836,misspec2,0.95,0.05
0,7,3000,0.01,,5.0,0.0,,1.3253738064079439,0.45066666666666666,1.3120012276753246,0.44516666666666665,1.3400391813100492,0,3.0978465553747343,0.00034346555187433447,70,0.948218724109362,3.3752567736534083,1.0,4828,misspec2,0.95,0.05
0,8,3000,0.01,,5.0,0.0,,1.3253464034530256,0.44726666666666665,1.316336490916169,0.4444,1.3688480986636773,0,3.108554756434852,0.0007369672229970668,70,0.9530828316379489,3.3965950289913733,1.0,4817,misspec2,0.95,0.05
0,9,3000,0.01,,5.0,0.0,,1.336462638856253,0.45403333333333334,1.325384976437794,0.4528333333333333,1.2846349394696017,0,3.118232840610327,0.0005799117972991273,70,0.948643006263048,3.372486171352941,1.0,4790,misspec2,0.95,0.05
0,0,3000,0.01,,5.0,0.0,,1.2879535680702185,0.4441333333333333,1.2833727684094216,0.44333333333333336,1.397442243951383,0,2.999910745509428,0.000775624992044308,80,0.915969443433976,3.309427338105916,1.0,5498,misspec2,0.95,0.05
0,1,3000,0.01,,5.0,0.0,,1.2979947581285727,0.4444666666666667,1.2932622219039958,0.4414666666666667,1.4264702780105296,0,3.037281097766455,0.0009811776309826086,80,0.9217897417242634,3.3555765407597007,1.0,5498,misspec2,0.95,0.05
0,2,3000,0.01,,5.0,0.0,,1.3061875782746175,0.4528,1.308972548144865,0.45263333333333333,1.1974581231790142,0,3.054535192123382,0.0014839107938587708,80,0.9138843276774311,3.280867445766079,1.0,5481,misspec2,0.95,0.05
0,3,3000,0.01,,5.0,0.0,,1.2980349981076726,0.44593333333333335,1.2895191245583488,0.4436,1.3707610464291284,0,3.0133019195026134,0.0007063570147511082,80,0.9129643117261471,3.3104341564945243,1.0,5492,misspec2,0.95,0.05
0,4,3000,0.01,,5.0,0.0,,1.2893230610934174,0.44306666666666666,1.2885598257977329,0.44443333333333335,1.381933420023837,0,3.0069839013972084,0.0005934603456492495,80,0.9158163265306123,3.309334096255734,1.0,5488,misspec2,0.95,0.05
0,5,3000,0.01,,5.0,0.0,,1.2823724895363544,0.4429,1.280917843726859,0.44083333333333335,1.4241892144352981,0,2.974689852203832,0.0008055859706723484,80,0.9153468050245768,3.298044062064406,1.0,5493,misspec2,0.95,0.05
0,6,3000,0.01,,5.0,0.0,,1.2924085942698158,0.4453666666666667,1.2960204067179555,0.44276666666666664,1.4026428583676394,0,3.014207861107578,0.001711001399084459,80,0.9176384839650146,3.324583585667905,1.0,5488,misspec2,0.95,0.05
0,7,3000,0.01,,5.0,0.0,,1.2981500640939303,0.4453,1.3014819879904715,0.4439666666666667,1.3608561202768361,0,3.0391042810644913,0.0007915321434690046,80,0.9191056171605163,3.3298775069481823,1.0,5501,misspec2,0.95,0.05
0,8,3000,0.01,,5.0,0.0,,1.2966591502415472,0.4479666666666667,1.2919998027911206,0.44443333333333335,1.3608866511891715,0,3.0109565359854322,0.0009221687776923422,80,0.9132336857455341,3.3042202921382637,1.0,5486,misspec2,0.95,0.05
0,9,3000,0.01,,5.0,0.0,,1.2881464781313405,0.44733333333333336,1.2886368989650754,0.44393333333333335,1.3705669152962492,0,3.0006564164291123,0.0010950848069587074,80,0.9148047229791099,3.298847162079789,1.0,5505,misspec2,0.95,0.05
0,0,3000,0.01,,5.0,0.0,,1.2331214497485785,0.4421,1.2417895922521711,0.4458,1.3401188588150386,0,2.8371341808731247,0.0008719647937297375,90,0.8849871134020618,3.1377139633864553,1.0,6208,misspec2,0.95,0.05
0,1,3000,0.01,,5.0,0.0,,1.2459347241356376,0.4421,1.254232694028022,0.44526666666666664,1.3711753163236646,0,2.8760805308116533,0.0008724270642409716,90,0.8907236522583779,3.186214206202895,1.0,6177,misspec2,0.95,0.05
0,2,3000,0.01,,5.0,0.0,,1.2456056344300512,0.4488,1.2506404273018592,0.4507,1.2073704711929358,0,2.8616861802667524,0.0005544053391439752,90,0.8810179931917653,3.105960600046042,1.0,6169,misspec2,0.95,0.05
0,3,3000,0.01,,5.0,0.0,,1.2497052979281158,0.4459666666666667,1.2501468325206042,0.4448,1.3144857231590528,0,2.868271807053275,0.0007133364139659702,90,0.8831147806378501,3.155131673246877,1.0,6177,misspec2,0.95,0.05
0,4,3000,0.01,,5.0,0.0,,1.2516582766024673,0.44393333333333335,1.252053526869512,0.4474,1.3475364319517589,0,2.8710847355076035,0.0006292244734431837,90,0.885912538324996,3.171589821194103,1.0,6197,misspec2,0.95,0.05
0,5,3000,0.01,,5.0,0.0,,1.2475529288601708,0.4429666666666667,1.25297545889048,0.4447333333333333,1.3678828433755066,0,2.875760365631175,0.0008494796427405585,90,0.8875384864689677,3.184509562512917,1.0,6171,misspec2,0.95,0.05
0,6,3000,0.01,,5.0,0.0,,1.2573505862621752,0.4426,1.2615573277614538,0.44583333333333336,1.35163540264899,0,2.901838041143102,0.000799394288512819,90,0.8923251295336787,3.201184511820481,1.0,6176,misspec2,0.95,0.05
0,7,3000,0.01,,5.0,0.0,,1.2409830078422128,0.4429,1.2458596032678004,0.44656666666666667,1.340518071004236,0,2.860475610958595,0.0008472726607534513,90,0.8860003229452608,3.159004498188925,1.0,6193,misspec2,0.95,0.05
0,8,3000,0.01,,5.0,0.0,,1.239913789740557,0.4432333333333333,1.246974952239275,0.4444,1.3527204446484469,0,2.853595974663124,0.0006552514987838941,90,0.8840861259511089,3.157983943591778,1.0,6177,misspec2,0.95,0.05
0,9,3000,0.01,,5.0,0.0,,1.2326870369776626,0.4411333333333333,1.2400136722535524,0.44506666666666667,1.3465466566419226,0,2.8320040925643357,0.0006263166295680401,90,0.8813477349669515,3.1358308434631303,1.0,6203,misspec2,0.95,0.05
0,0,3000,0.1,,5.0,0.0,,0.7068957783009046,0.49533333333333335,0.7074424389857646,0.4981,0.013754131231530811,0,0.3624556780984054,1.425035627028029e-06,5,1.0,0.36271654871498354,1.0,335,misspec2,0.95,0.05
0,1,3000,0.1,,5.0,0.0,,0.706956252593175,0.49673333333333336,0.7060078843444285,0.4926,0.015609650552684989,0,0.35241396972478356,1.6439831707169554e-06,5,1.0,0.3527595034121088,1.0,320,misspec2,0.95,0.05
0,2,3000,0.1,,5.0,0.0,,0.7153695795119891,0.5103333333333333,0.7161702143057888,0.5149,-0.03175182001843076,0,0.3690772701383568,3.36065261386047e-06,5,1.0,0.3704405612338697,1.0,353,misspec2,0.95,0.05
0,3,3000,0.1,,5.0,0.0,,0.7057973331688099,0.4953666666666667,0.7079708766888445,0.4991,0.015679648756908488,0,0.3593032893144093,3.3546406908424073e-06,5,1.0,0.35964524895693273,1.0,332,misspec2,0.95,0.05
0,4,3000,0.1,,5.0,0.0,,0.7078704467395595,0.49273333333333336,0.7079018270396814,0.4933666666666667,0.016644165409462904,0,0.38051660273913,3.2113471357345856e-06,5,1.0,0.3808804447622724,1.0,373,misspec2,0.95,0.05
0,5,3000,0.1,,5.0,0.0,,0.7076648393927721,0.4945,0.7062723163262377,0.4901333333333333,0.01150212545863984,0,0.3640600255392222,2.677540152226182e-06,5,1.0,0.36424167950096736,1.0,339,misspec2,0.95,0.05
0,6,3000,0.1,,5.0,0.0,,0.7086165821804741,0.4954,0.7078777181785322,0.4975,0.014462836720747546,0,0.36258756568081735,2.656413614401349e-06,5,1.0,0.36287589673654547,1.0,337,misspec2,0.95,0.05
0,7,3000,0.1,,5.0,0.0,,0.7051208805835335,0.49246666666666666,0.7065146020327874,0.49566666666666664,0.009379408272189239,0,0.35228211200532916,1.3508274981789893e-06,5,1.0,0.352406951887263,1.0,317,misspec2,0.95,0.05
0,8,3000,0.1,,5.0,0.0,,0.705937690778262,0.4973,0.7040127168170683,0.4908666666666667,0.015577183465276718,0,0.3438526430904091,1.4372262804266435e-06,5,1.0,0.34420530037315106,1.0,304,misspec2,0.95,0.05
0,9,3000,0.1,,5.0,0.0,,0.7077797739958737,0.4971333333333333,0.7072724749376287,0.4970333333333333,0.01490188883521611,0,0.35091148826756174,2.090274761307828e-06,5,1.0,0.35122775928023153,1.0,315,misspec2,0.95,0.05
0,0,3000,0.1,,5.0,0.0,,0.7221081215142897,0.4932666666666667,0.7205615009302557,0.4934,0.026418902276136396,0,0.5142260599962213,3.717303420685357e-06,10,1.0,0.5149042621465795,1.0,698,misspec2,0.95,0.05
0,1,3000,0.1,,5.0,0.0,,0.7241767357123451,0.5008333333333334,0.7213629044263367,0.4920333333333333,0.03129514646905916,0,0.5089199089083715,3.360651109487746e-06,10,1.0,0.5098812213406422,1.0,690,misspec2,0.95,0.05
0,2,3000,0.1,,5.0,0.0,,0.735439617069481,0.5177666666666667,0.7360859394662232,0.5164666666666666,-0.05970685324535189,0,0.5050907338042813,3.178328186274982e-06,10,1.0,0.5086074691738308,1.0,683,misspec2,0.95,0.05
0,3,3000,0.1,,5.0,0.0,,0.7162164419663273,0.48823333333333335,0.7190546152614685,0.4938,0.03500558262682894,0,0.5012233747698326,3.919736690388768e-06,10,1.0,0.5024442876884001,1.0,674,misspec2,0.95,0.05
0,4,3000,0.1,,5.0,0.0,,0.7209214880471715,0.49433333333333335,0.7214277440566721,0.4919,0.03331754802625912,0,0.5215863402905366,4.21517833458395e-06,10,1.0,0.5226493751877616,1.0,723,misspec2,0.95,0.05
0,5,3000,0.1,,5.0,0.0,,0.7203300668402829,0.4944,0.7202477837738093,0.4923666666666667,0.03015694245590812,0,0.5095931588828534,3.802312626012915e-06,10,1.0,0.5104846998280105,1.0,698,misspec2,0.95,0.05
0,6,3000,0.1,,5.0,0.0,,0.721887490055506,0.49783333333333335,0.7199921234890193,0.4905333333333333,0.030660552679003233,0,0.5133305219547393,3.4353458046368532e-06,10,1.0,0.5142453638691428,1.0,694,misspec2,0.95,0.05
0,7,3000,0.1,,5.0,0.0,,0.7195597863323239,0.4931333333333333,0.7197579361460141,0.4951333333333333,0.02454476084342297,0,0.5008209955864649,3.2674670395289022e-06,10,1.0,0.5014220925578357,1.0,659,misspec2,0.95,0.05
0,8,3000,0.1,,5.0,0.0,,0.7188925088424457,0.5010666666666667,0.715766404993264,0.49066666666666664,0.032696027206233616,0,0.4833892869096738,3.7547811017469687e-06,10,1.0,0.4844937903566089,1.0,620,misspec2,0.95,0.05
0,9,3000,0.1,,5.0,0.0,,0.7227692057869606,0.49853333333333333,0.7199631735533835,0.4958,0.02363348432199917,0,0.4965789625981177,2.6058207835759598e-06,10,1.0,0.49714103398957216,1.0,652,misspec2,0.95,0.05
0,0,3000,0.1,,5.0,0.0,,0.7419586062470626,0.4952666666666667,0.7410823547707429,0.48746666666666666,0.054481547040388635,0,0.6865951517093878,3.155197250769832e-05,20,0.996276991809382,0.688753323998332,1.0,1343,misspec2,0.95,0.05
0,1,3000,0.1,,5.0,0.0,,0.7442465817757076,0.4955,0.7402833372391623,0.48683333333333334,0.06694445335322229,0,0.7010823641614151,1.0339123101572044e-05,20,0.9950460014154282,0.7042712837912112,1.0,1413,misspec2,0.95,0.05
0,2,3000,0.1,,5.0,0.0,,0.763245317133411,0.5138,0.7625232846742848,0.5160666666666667,-0.059252911734172777,0,0.6920403518056374,9.279922228842198e-06,20,0.9934017595307918,0.6945723548171551,1.0,1364,misspec2,0.95,0.05
0,3,3000,0.1,,5.0,0.0,,0.7435472284401499,0.4920333333333333,0.7400800066737763,0.48573333333333335,0.07044100780429985,0,0.704619307572823,9.967241811687979e-06,20,0.9978693181818182,0.7081315585291267,1.0,1408,misspec2,0.95,0.05
0,4,3000,0.1,,5.0,0.0,,0.7413429632943169,0.4909,0.7411057118668285,0.48783333333333334,0.0635736628211435,0,0.6894672989450111,1.0587507288393233e-05,20,0.991941391941392,0.6923920615655741,1.0,1365,misspec2,0.95,0.05
0,5,3000,0.1,,5.0,0.0,,0.745428297952259,0.4927,0.7428615016535343,0.4903666666666667,0.05223320061113372,0,0.6915258558007773,3.4880324482522765e-05,20,0.9934065934065934,0.6934957220394949,1.0,1365,misspec2,0.95,0.05
0,6,3000,0.1,,5.0,0.0,,0.7471582156269131,0.4943,0.7417088239272643,0.48936666666666667,0.06158379738518316,0,0.6988236031490167,9.951784464689357e-06,20,0.9963583394027676,0.7015318898086912,1.0,1373,misspec2,0.95,0.05
0,7,3000,0.1,,5.0,0.0,,0.7455298993977645,0.4945333333333333,0.7427970851848239,0.48973333333333335,0.05949023040162278,0,0.7031553928633787,1.0486035424786457e-05,20,0.9964438122332859,0.7056674812020819,1.0,1406,misspec2,0.95,0.05
0,8,3000,0.1,,5.0,0.0,,0.7430887672966767,0.4944,0.7389366936444273,0.48746666666666666,0.06747634181715911,0,0.6902844095709838,3.3802855736793396e-05,20,0.99490538573508,0.6935745257733936,1.0,1374,misspec2,0.95,0.05
0,9,3000,0.1,,5.0,0.0,,0.7430282831817892,0.49446666666666667,0.7393245082647276,0.4881,0.04993335749971683,0,0.6814912973111935,2.8961301231426267e-05,20,0.9962292609351433,0.6833181751586065,1.0,1326,misspec2,0.95,0.05
0,0,3000,0.1,,5.0,0.0,,0.7608731999114176,0.4876666666666667,0.7563298321292464,0.48363333333333336,0.08819322784385267,0,0.8183396252464402,0.00011801355489234735,30,0.9781659388646288,0.8230782391036723,1.0,2061,misspec2,0.95,0.05
0,1,3000,0.1,,5.0,0.0,,0.762140322555247,0.49273333333333336,0.7590808683905462,0.48996666666666666,0.09032915127084362,0,0.820153214279065,0.00010805933711698249,30,0.9749155812831645,0.8251125077597556,1.0,2073,misspec2,0.95,0.05
0,2,3000,0.1,,5.0,0.0,,0.7785926236397112,0.5087333333333334,0.7760389626701852,0.5028333333333334,-0.01917436202055303,0,0.8163317790346672,0.00010350047259028666,30,0.9765739385065886,0.8165569359333126,1.0,2049,misspec2,0.95,0.05
0,3,3000,0.1,,5.0,0.0,,0.761634720789218,0.4897,0.7561661042900909,0.48546666666666666,0.09912397424131482,0,0.8155056207993767,4.9120223909895315e-05,30,0.9726880689985625,0.8215077478787218,1.0,2087,misspec2,0.95,0.05
0,4,3000,0.1,,5.0,0.0,,0.7616838770497983,0.4907666666666667,0.7553626083077164,0.4807666666666667,0.0992424305117859,0,0.8226774114557901,5.9287310902400494e-05,30,0.9807414540202215,0.828641770208023,1.0,2077,misspec2,0.95,0.05
0,5,3000,0.1,,5.0,0.0,,0.7638863168286079,0.49243333333333333,0.7587031547917995,0.4887666666666667,0.08376695661557927,0,0.8193192798739166,8.651544514532206e-05,30,0.9755978526110298,0.823590301906081,1.0,2049,misspec2,0.95,0.05
0,6,3000,0.1,,5.0,0.0,,0.7613829922552429,0.4902666666666667,0.754584296825932,0.48173333333333335,0.09719881710516842,0,0.8187312075182287,0.00011423089244637652,30,0.974987974987975,0.8244806851654567,1.0,2079,misspec2,0.95,0.05
0,7,3000,0.1,,5.0,0.0,,0.7631565004729524,0.49243333333333333,0.7607643836360164,0.4883,0.09317185578153517,0,0.8207121175313564,9.021978455320562e-05,30,0.9760765550239234,0.8259838827559398,1.0,2090,misspec2,0.95,0.05
0,8,3000,0.1,,5.0,0.0,,0.7602572900317051,0.4902,0.7577167015731933,0.48533333333333334,0.10233738741243437,0,0.820060153906305,0.00012420625798116879,30,0.9742120343839542,0.8264209562246322,1.0,2094,misspec2,0.95,0.05
0,9,3000,0.1,,5.0,0.0,,0.7603183370694826,0.4920333333333333,0.7574373056961353,0.48686666666666667,0.0895462375551153,0,0.8168132800969322,4.1398782434822695e-05,30,0.9775828460038987,0.8217070422011648,1.0,2052,misspec2,0.95,0.05
0,0,3000,0.1,,5.0,0.0,,0.7710599461338887,0.4841,0.7643001381976424,0.47923333333333334,0.1406200213256735,0,0.8960494870332054,1.7194636482428972e-05,40,0.9518205222508275,0.9070163579616982,1.0,2719,misspec2,0.95,0.05
0,1,3000,0.1,,5.0,0.0,,0.7716445487044242,0.48433333333333334,0.7665067691157268,0.4819,0.1450853731474963,0,0.9032456918712275,1.7453351889001292e-05,40,0.9514316781442551,0.9148237783230608,1.0,2759,misspec2,0.95,0.05
0,2,3000,0.1,,5.0,0.0,,0.7879437779091663,0.5002666666666666,0.7837565489462192,0.4988,0.026601874874790526,0,0.9089129784042104,3.904141843488672e-05,40,0.9480943738656987,0.9093021841271837,1.0,2755,misspec2,0.95,0.05
0,3,3000,0.1,,5.0,0.0,,0.7722285273302933,0.4866666666666667,0.7672730644126418,0.4825,0.1377199488352136,0,0.9028468317143697,3.216779510908908e-05,40,0.945329471397538,0.9132903075385446,1.0,2762,misspec2,0.95,0.05
0,4,3000,0.1,,5.0,0.0,,0.7683496652084019,0.48373333333333335,0.7655915537288724,0.47883333333333333,0.15304564972003018,0,0.8989757992330355,3.122427778399915e-05,40,0.9468897781011277,0.9119103346847766,1.0,2749,misspec2,0.95,0.05
0,5,3000,0.1,,5.0,0.0,,0.7722051973686562,0.48933333333333334,0.7649488976991653,0.48056666666666664,0.13081129878136039,0,0.8976826891825895,1.629773670184129e-05,40,0.9490586932447398,0.9071636050608247,1.0,2709,misspec2,0.95,0.05
0,6,3000,0.1,,5.0,0.0,,0.7713172152904728,0.485,0.7643599918286959,0.4791666666666667,0.1462660312100052,0,0.8988311525473794,3.527345442259884e-05,40,0.9456127628716461,0.9106542662699036,1.0,2758,misspec2,0.95,0.05
0,7,3000,0.1,,5.0,0.0,,0.768611317308956,0.4847666666666667,0.7648729321418943,0.4799,0.15158109200224104,0,0.8951945396465318,1.7849421806877873e-05,40,0.9464544138929089,0.9079372727592794,1.0,2764,misspec2,0.95,0.05
0,8,3000,0.1,,5.0,0.0,,0.7687865117297299,0.4850333333333333,0.766161027112937,0.48256666666666664,0.1368102292845061,0,0.9011433279174866,3.788460261382246e-05,40,0.9537340619307833,0.9114693282206933,1.0,2745,misspec2,0.95,0.05
0,9,3000,0.1,,5.0,0.0,,0.773816350755223,0.4882,0.769171562407732,0.4881666666666667,0.13036297480978382,0,0.9006704770837195,2.9441140296515336e-05,40,0.9452354874041621,0.9100559397594585,1.0,2739,misspec2,0.95,0.05
0,0,3000,0.1,,5.0,0.0,,0.7731184372939099,0.4765666666666667,0.7715702129704693,0.4721,0.19890345413760396,0,0.9549128711744956,6.101972452374909e-05,50,0.9217618081715445,0.9754082097268757,1.0,3451,misspec2,0.95,0.05
0,1,3000,0.1,,5.0,0.0,,0.7720775004843909,0.47396666666666665,0.7693574334964065,0.473,0.20120797718447037,0,0.9493037436461,5.599013513339879e-05,50,0.9219341683658607,0.9703928316837294,1.0,3433,misspec2,0.95,0.05
0,2,3000,0.1,,5.0,0.0,,0.7874729909572667,0.4882666666666667,0.7828709370920263,0.4875333333333333,0.08957809908935287,0,0.9596459387123836,5.636685120192837e-05,50,0.9186800235710076,0.9638177024332111,1.0,3394,misspec2,0.95,0.05
