N_gen,N_samplings,data_p,lambd,lambd_surr,beta_0,beta_perp,surr_score,log_loss_test,mis_error_test,log_loss_val,mis_error_val,alpha_0,alpha_s,alpha_perp,grad_norm,split_pct,acc_train,theta_surr_norm,alpha_exp,effectiveN,label_method,label_method_a,label_method_b
4,7,3000,0.001,,5.0,0.0,,1.1942550324605756,0.2784333333333333,1.1895519537175183,0.2754,5.285715062613878,0,5.404240271067711,0.008368559384881201,80,1.0,7.559404515606586,0.0,5485,misspec,0.95,0.05
4,8,3000,0.001,,5.0,0.0,,1.1626499918358095,0.2720666666666667,1.1843880771581492,0.27376666666666666,5.381338694003001,0,5.36490467324107,0.0016626859056235077,80,1.0,7.598750442838467,0.0,5579,misspec,0.95,0.05
4,9,3000,0.001,,5.0,0.0,,1.1671206004839485,0.276,1.1645755123230799,0.27486666666666665,5.316968533673699,0,5.299541229733394,0.0027911130142735854,80,1.0,7.507016160480832,0.0,5517,misspec,0.95,0.05
4,0,3000,0.001,,5.0,0.0,,1.2240208574640197,0.2699,1.2195395767726538,0.26743333333333336,5.917049729960692,0,5.674469981378765,0.002245950231150348,90,1.0,8.198236827293819,0.0,6189,misspec,0.95,0.05
4,1,3000,0.001,,5.0,0.0,,1.227890853027414,0.2681,1.2527617477933504,0.27116666666666667,5.906181787639144,0,5.7664266127081305,0.004441783261996171,90,1.0,8.254372125630688,0.0,6210,misspec,0.95,0.05
4,2,3000,0.001,,5.0,0.0,,1.2096617037028452,0.2665,1.2205729836886217,0.26816666666666666,5.955953984504399,0,5.6668379875012755,0.0060205485741401275,90,1.0,8.221097289420758,0.0,6191,misspec,0.95,0.05
4,3,3000,0.001,,5.0,0.0,,1.1837703022795802,0.2659666666666667,1.176918389986996,0.26526666666666665,5.913730435736144,0,5.555859041177776,0.002398682645731447,90,1.0,8.114171390350887,0.0,6180,misspec,0.95,0.05
4,4,3000,0.001,,5.0,0.0,,1.214842255098025,0.2688333333333333,1.2320781991577356,0.2685666666666667,5.847653731640098,0,5.647341631229472,0.001728719691725361,90,1.0,8.129423206167946,0.0,6139,misspec,0.95,0.05
4,5,3000,0.001,,5.0,0.0,,1.1811391001732467,0.26486666666666664,1.181409651007359,0.26243333333333335,5.886339832958312,0,5.556453443271931,0.003726592801894897,90,1.0,8.094638441358587,0.0,6171,misspec,0.95,0.05
4,6,3000,0.001,,5.0,0.0,,0.7045034718634037,0.2003,0.7176785799062392,0.20516666666666666,6.017322821186855,0,3.5479520655597225,0.0008817741561029651,90,1.0,6.985423236560948,0.0,6176,misspec,0.95,0.05
4,7,3000,0.001,,5.0,0.0,,1.2206965384835706,0.271,1.2190319293052991,0.2692333333333333,5.889386054398107,0,5.682029671372005,0.0031715486463590316,90,1.0,8.183540143733076,0.0,6175,misspec,0.95,0.05
4,8,3000,0.001,,5.0,0.0,,1.2328943374721884,0.26926666666666665,1.2484751144742172,0.2709666666666667,5.89263360128003,0,5.747608797307019,0.004702178429473262,90,1.0,8.231533128513515,0.0,6239,misspec,0.95,0.05
4,9,3000,0.001,,5.0,0.0,,1.229651375964385,0.2704,1.243587164166501,0.27236666666666665,5.865988898241118,0,5.700878495435269,0.0024916054399710353,90,1.0,8.179843603272886,0.0,6197,misspec,0.95,0.05
4,0,3000,0.01,,5.0,0.0,,0.7102387034991348,0.4287,0.7068467043514355,0.42883333333333334,0.23233688294921717,0,0.907867550350305,1.3482011444335853e-05,5,1.0,0.9371253470895031,0.0,354,misspec,0.95,0.05
4,1,3000,0.01,,5.0,0.0,,0.70641954948496,0.4312666666666667,0.7054593938943824,0.4298,0.2049081152439264,0,0.860819541728985,2.419852238691239e-05,5,1.0,0.8848715268982938,0.0,319,misspec,0.95,0.05
4,2,3000,0.01,,5.0,0.0,,0.7112578585291682,0.4302666666666667,0.7051459418734332,0.42586666666666667,0.22610946832945517,0,0.8902187217402939,1.3378080424576244e-05,5,1.0,0.9184850919885155,0.0,345,misspec,0.95,0.05
4,3,3000,0.01,,5.0,0.0,,0.7156971463878014,0.4313666666666667,0.7106021274369554,0.4279,0.21277399142476888,0,0.9035737867812396,3.951531988571474e-05,5,1.0,0.9282878646115205,0.0,355,misspec,0.95,0.05
4,4,3000,0.01,,5.0,0.0,,0.7033276095439862,0.41683333333333333,0.7126241799760082,0.427,0.24448620303842433,0,0.9232407539733923,1.697305526029695e-05,5,1.0,0.9550638686881122,0.0,368,misspec,0.95,0.05
4,5,3000,0.01,,5.0,0.0,,0.7152556111946887,0.4356,0.7147716385480332,0.4350333333333333,0.20705171535380532,0,0.8998938832858201,2.9043398451695977e-05,5,1.0,0.9234064186511736,0.0,345,misspec,0.95,0.05
4,6,3000,0.01,,5.0,0.0,,0.877206831574645,0.5740333333333333,0.8702145551946224,0.5716,-0.23931129669446055,0,0.8892202264265067,1.0295759902201914e-05,5,1.0,0.9208596569573411,0.0,344,misspec,0.95,0.05
4,7,3000,0.01,,5.0,0.0,,0.7091182012240386,0.43293333333333334,0.7089123824667637,0.431,0.21302778397530106,0,0.8788219207245558,8.154423163459934e-06,5,1.0,0.9042725281083269,0.0,335,misspec,0.95,0.05
4,8,3000,0.01,,5.0,0.0,,0.7058154169096186,0.43143333333333334,0.7053675073600497,0.4272666666666667,0.2203693905370371,0,0.8656937522468073,2.947199856582486e-05,5,1.0,0.8933019315801471,0.0,325,misspec,0.95,0.05
4,9,3000,0.01,,5.0,0.0,,0.7104846060439697,0.43293333333333334,0.7124453313204158,0.4362333333333333,0.1968751954132867,0,0.8554496418358225,1.1348291632264165e-05,5,1.0,0.8778120142069468,0.0,315,misspec,0.95,0.05
4,0,3000,0.01,,5.0,0.0,,0.7100453030261877,0.3990666666666667,0.7125433142556619,0.39663333333333334,0.4393274061853778,0,1.2145520418073092,4.2294153475390015e-05,10,1.0,1.2915669677116537,0.0,681,misspec,0.95,0.05
4,1,3000,0.01,,5.0,0.0,,0.7037729699966924,0.3981,0.7059466555076186,0.39803333333333335,0.44601688517203397,0,1.1956467040404357,6.114901468308177e-05,10,1.0,1.2761277768081536,0.0,660,misspec,0.95,0.05
4,2,3000,0.01,,5.0,0.0,,0.7065261513767699,0.3948,0.7026168274657572,0.3956,0.4589390328116189,0,1.2053951660233126,3.9039726214212785e-05,10,1.0,1.2898071724527018,0.0,679,misspec,0.95,0.05
4,3,3000,0.01,,5.0,0.0,,0.7184619281099947,0.40473333333333333,0.7119457661244829,0.39976666666666666,0.42532998160733515,0,1.227448499165134,4.118136703373411e-05,10,1.0,1.299051735442756,0.0,690,misspec,0.95,0.05
4,4,3000,0.01,,5.0,0.0,,0.7042806936725512,0.3874666666666667,0.7119509614850149,0.3958333333333333,0.48527741794713003,0,1.258530846184725,5.511788156013652e-05,10,1.0,1.348849162496635,0.0,731,misspec,0.95,0.05
4,5,3000,0.01,,5.0,0.0,,0.7202701604435121,0.4015666666666667,0.7254707744515574,0.4052,0.4270266101636489,0,1.2459474472904213,5.268655154420745e-05,10,1.0,1.3170940616362121,0.0,699,misspec,0.95,0.05
4,6,3000,0.01,,5.0,0.0,,0.8725558376146189,0.4895,0.8718586050030833,0.49266666666666664,0.027538375516161995,0,1.3417299167571117,4.585487587885996e-05,10,1.0,1.3420124931039634,0.0,694,misspec,0.95,0.05
4,7,3000,0.01,,5.0,0.0,,0.7045582369760651,0.39526666666666666,0.7124771330875347,0.3995666666666667,0.4610712892769671,0,1.2242067245684543,8.847155887348325e-05,10,1.0,1.3081547455382134,0.0,695,misspec,0.95,0.05
4,8,3000,0.01,,5.0,0.0,,0.714494273978291,0.40803333333333336,0.7093701180301776,0.4015666666666667,0.41995611204887584,0,1.1730102580812125,2.415375205701131e-05,10,1.0,1.2459198215017533,0.0,631,misspec,0.95,0.05
4,9,3000,0.01,,5.0,0.0,,0.7156959380071332,0.4004,0.7178159900336709,0.4024,0.42165080223527235,0,1.216352214396219,5.678666995991843e-05,10,1.0,1.2873624619710777,0.0,673,misspec,0.95,0.05
4,0,3000,0.01,,5.0,0.0,,0.7058931851709297,0.3591,0.7127748556027753,0.36273333333333335,0.8432977419360205,0,1.6076089058258807,5.777168484077922e-05,20,1.0,1.8153670360687604,0.0,1338,misspec,0.95,0.05
4,1,3000,0.01,,5.0,0.0,,0.7085501864537875,0.3600333333333333,0.7109806058333381,0.3573,0.8543601138188637,0,1.6228343706570953,9.434197005799031e-05,20,1.0,1.8339908938352427,0.0,1349,misspec,0.95,0.05
4,2,3000,0.01,,5.0,0.0,,0.6974099607800083,0.3580333333333333,0.701921417266264,0.35923333333333335,0.8545603796555085,0,1.6015883126624333,8.471390029701043e-05,20,1.0,1.8153122502021153,0.0,1353,misspec,0.95,0.05
4,3,3000,0.01,,5.0,0.0,,0.7174206793852255,0.36456666666666665,0.7093162756210367,0.3644,0.8197173634841773,0,1.6234990585627336,0.0004506987598571815,20,1.0,1.8187044150030354,0.0,1339,misspec,0.95,0.05
4,4,3000,0.01,,5.0,0.0,,0.7080172428348707,0.35363333333333336,0.7114114475049154,0.35863333333333336,0.871436778658841,0,1.6537206129033237,0.00012070507478702028,20,1.0,1.8692763104315644,0.0,1412,misspec,0.95,0.05
4,5,3000,0.01,,5.0,0.0,,0.7120154627528938,0.36083333333333334,0.7206972601582184,0.3636333333333333,0.8342934481963102,0,1.6261083966751675,0.00019100681586254126,20,1.0,1.8276416704159415,0.0,1367,misspec,0.95,0.05
4,6,3000,0.01,,5.0,0.0,,0.8592028453780877,0.4207666666666667,0.8627019612504926,0.4218,0.5202441945281489,0,1.8792000002363034,0.00011991548732325772,20,1.0,1.9498837562348081,0.0,1438,misspec,0.95,0.05
4,7,3000,0.01,,5.0,0.0,,0.7037185087952178,0.3545333333333333,0.715707622014042,0.36206666666666665,0.8587511869162991,0,1.6367578025605065,9.92380391458479e-05,20,1.0,1.8483586516888033,0.0,1385,misspec,0.95,0.05
4,8,3000,0.01,,5.0,0.0,,0.7085292619387423,0.36506666666666665,0.7060001021444336,0.36436666666666667,0.8271232329159588,0,1.5836653848594866,0.00011881565371495784,20,1.0,1.786652986349474,0.0,1291,misspec,0.95,0.05
4,9,3000,0.01,,5.0,0.0,,0.7140222980093281,0.3607666666666667,0.7210082645292452,0.36643333333333333,0.8402551276056119,0,1.6377970240506934,0.00010876156290070899,20,1.0,1.8407628232493265,0.0,1353,misspec,0.95,0.05
4,0,3000,0.01,,5.0,0.0,,0.7012024540679279,0.33436666666666665,0.7085872717785379,0.33713333333333334,1.1952692135935716,0,1.8712524982063048,0.00022907130775438588,30,1.0,2.220417619504928,0.0,2023,misspec,0.95,0.05
4,1,3000,0.01,,5.0,0.0,,0.683776684615277,0.3264,0.6877549962326196,0.32506666666666667,1.2520458923582818,0,1.848815700289159,0.00022035595168082465,30,1.0,2.2328767118242197,0.0,2035,misspec,0.95,0.05
4,2,3000,0.01,,5.0,0.0,,0.6791892810463802,0.3239,0.6869514307650231,0.3300666666666667,1.231106295813023,0,1.8371806464125742,0.0002368198262762808,30,1.0,2.211527851767503,0.0,2025,misspec,0.95,0.05
4,3,3000,0.01,,5.0,0.0,,0.6989643515738848,0.3348,0.695851615344751,0.3333,1.2244750307322818,0,1.8726311858020344,0.0001388718587899062,30,1.0,2.237428581860247,0.0,2036,misspec,0.95,0.05
4,4,3000,0.01,,5.0,0.0,,0.6959594688079493,0.33166666666666667,0.7002330816903815,0.33576666666666666,1.2414427400157806,0,1.897165254406754,0.00030264284039187083,30,1.0,2.2672485702423835,0.0,2069,misspec,0.95,0.05
4,5,3000,0.01,,5.0,0.0,,0.7079168448148505,0.33603333333333335,0.7145391211977,0.3394,1.2182421848123441,0,1.895382466700987,0.0002594245761083195,30,1.0,2.2531286505510226,0.0,2072,misspec,0.95,0.05
4,6,3000,0.01,,5.0,0.0,,0.8235827529075342,0.3767333333333333,0.829037988581615,0.375,0.9843848722785369,0,2.160785081233656,0.0001689737850950163,30,1.0,2.3744485136664406,0.0,2148,misspec,0.95,0.05
4,7,3000,0.01,,5.0,0.0,,0.6923058205950929,0.32786666666666664,0.7054661246479336,0.33753333333333335,1.2240990121455395,0,1.8817153252725463,0.0002992061244755127,30,1.0,2.2448320553888323,0.0,2054,misspec,0.95,0.05
4,8,3000,0.01,,5.0,0.0,,0.6897716935954452,0.33203333333333335,0.6866339405459488,0.3374,1.2105745419682254,0,1.8232614932709357,0.00013434653205173208,30,1.0,2.188555047172938,0.0,1954,misspec,0.95,0.05
4,9,3000,0.01,,5.0,0.0,,0.7082481410914223,0.3363333333333333,0.714674927037107,0.3369,1.1700652916741237,0,1.8914115760748802,0.0003049116564787557,30,1.0,2.2240707131048048,0.0,2011,misspec,0.95,0.05
4,0,3000,0.01,,5.0,0.0,,0.6882676970452434,0.31653333333333333,0.6935360363218086,0.31533333333333335,1.5408296301086835,0,2.0504674727966785,0.0001296622702153901,40,1.0,2.5648728635193714,0.0,2703,misspec,0.95,0.05
4,1,3000,0.01,,5.0,0.0,,0.6774909887802937,0.3078,0.685586988400242,0.31346666666666667,1.5759607500139052,0,2.0358666546233626,0.00018557718289285624,40,1.0,2.574568958290244,0.0,2745,misspec,0.95,0.05
4,2,3000,0.01,,5.0,0.0,,0.6662841671155033,0.30493333333333333,0.6802999927592597,0.31356666666666666,1.5635010281200814,0,2.002797895212835,0.0001275256155509381,40,1.0,2.540813821200112,0.0,2675,misspec,0.95,0.05
4,3,3000,0.01,,5.0,0.0,,0.6892709493779782,0.3111333333333333,0.69172830578246,0.3135,1.540654921363295,0,2.06083056261354,0.0001424972272574674,40,1.0,2.5730604723797263,0.0,2702,misspec,0.95,0.05
4,4,3000,0.01,,5.0,0.0,,0.6698699892302997,0.3019,0.6846645433249385,0.3082,1.6280482869111286,0,2.061974585366864,0.0002171170289581264,40,1.0,2.627219141071622,0.0,2805,misspec,0.95,0.05
4,5,3000,0.01,,5.0,0.0,,0.7027270681884924,0.3179,0.710408316671228,0.31893333333333335,1.5516432131930955,0,2.0942912692055407,0.0001936588192847929,40,1.0,2.606463615959131,0.0,2784,misspec,0.95,0.05
4,6,3000,0.01,,5.0,0.0,,0.7970961963645619,0.34636666666666666,0.7953522713727244,0.34576666666666667,1.375640356938098,0,2.342105095293304,0.00023745523215039995,40,1.0,2.7162184501684754,0.0,2863,misspec,0.95,0.05
4,7,3000,0.01,,5.0,0.0,,0.6724728407462787,0.30666666666666664,0.6882965717509447,0.31296666666666667,1.5656390109838128,0,2.0374110748641696,0.00013439875362985805,40,1.0,2.5694881592826113,0.0,2703,misspec,0.95,0.05
4,8,3000,0.01,,5.0,0.0,,0.6765687190412655,0.3066,0.6699207293837273,0.3116,1.5768144957067947,0,2.0084855628726457,0.00011970538530481817,40,1.0,2.553499208956001,0.0,2697,misspec,0.95,0.05
4,9,3000,0.01,,5.0,0.0,,0.7021038403625188,0.3181,0.7098173297898235,0.31926666666666664,1.4935227057631995,0,2.100417526289568,0.0001587962958780658,40,1.0,2.5772783818157126,0.0,2704,misspec,0.95,0.05
4,0,3000,0.01,,5.0,0.0,,0.6804102933111154,0.2987666666666667,0.6868558350717304,0.3000333333333333,1.828216059904486,0,2.1900809144930027,0.00034870825622856206,50,1.0,2.852863188749014,0.0,3378,misspec,0.95,0.05
4,1,3000,0.01,,5.0,0.0,,0.6616544998833663,0.2926,0.6756996859998547,0.29683333333333334,1.8889171117836703,0,2.1690149842515014,0.0002328320820863467,50,1.0,2.8762186733794604,0.0,3473,misspec,0.95,0.05
4,2,3000,0.01,,5.0,0.0,,0.6503860178099776,0.2903,0.662568083587196,0.2931,1.8838894517569968,0,2.1136491853078274,0.00024852708556234786,50,1.0,2.831351681616701,0.0,3350,misspec,0.95,0.05
4,3,3000,0.01,,5.0,0.0,,0.6747796249442953,0.29633333333333334,0.6764154903431358,0.2955333333333333,1.858913327274783,0,2.1730164057864942,0.0003534347805440469,50,1.0,2.85964316972189,0.0,3368,misspec,0.95,0.05
4,4,3000,0.01,,5.0,0.0,,0.6474941156994326,0.28446666666666665,0.6625890217978216,0.2901666666666667,1.9613630640262627,0,2.150704396996148,0.0003390168106103672,50,1.0,2.9107515304788647,0.0,3468,misspec,0.95,0.05
4,5,3000,0.01,,5.0,0.0,,0.6851261152112614,0.299,0.6955585452855859,0.3024,1.8628657381020752,0,2.207072271110223,0.000449132566855553,50,1.0,2.8881545609780352,0.0,3452,misspec,0.95,0.05
4,6,3000,0.01,,5.0,0.0,,0.7694068232395677,0.3241,0.7641876627795551,0.32253333333333334,1.705879459542802,0,2.4318026060276634,0.0002111575234122593,50,0.9994295493439818,2.9704694317856526,0.0,3506,misspec,0.95,0.05
4,7,3000,0.01,,5.0,0.0,,0.6595663862161006,0.2916,0.6735403888609957,0.2983,1.8579660609069166,0,2.156894636024064,0.00024153009654349743,50,1.0,2.8467933459229777,0.0,3398,misspec,0.95,0.05
4,8,3000,0.01,,5.0,0.0,,0.6648080499186011,0.2925333333333333,0.6645342070502739,0.2954333333333333,1.885959917610188,0,2.1365779736235186,0.0002564341983159861,50,1.0,2.849878988344138,0.0,3383,misspec,0.95,0.05
4,9,3000,0.01,,5.0,0.0,,0.6896883714978872,0.3019,0.6912917267484969,0.3016666666666667,1.8180935159309375,0,2.2290581597764114,0.0002377256053967676,50,1.0,2.87648471442765,0.0,3396,misspec,0.95,0.05
4,0,3000,0.01,,5.0,0.0,,0.6593644052728962,0.27876666666666666,0.6640874994811449,0.27946666666666664,2.1752698010517433,0,2.2756813465176315,0.001168307654988378,60,0.9990400767938565,3.148098521052985,0.0,4167,misspec,0.95,0.05
4,1,3000,0.01,,5.0,0.0,,0.6682843968624556,0.2823,0.6649930879461097,0.2801666666666667,2.1577610841026416,0,2.2994690941513247,0.0009153503767988642,60,0.999030303030303,3.1533301462144623,0.0,4125,misspec,0.95,0.05
4,2,3000,0.01,,5.0,0.0,,0.6729602024885777,0.2831,0.6683348533218293,0.2816,2.1621917668844524,0,2.3078604376079936,0.00023869827258639022,60,0.998569725864124,3.1624821005436647,0.0,4195,misspec,0.95,0.05
4,3,3000,0.01,,5.0,0.0,,0.661951456609927,0.28086666666666665,0.6699678331009687,0.28326666666666667,2.149652241734595,0,2.2814712029452795,0.0006301713481480436,60,0.9995201535508638,3.134663556151306,0.0,4168,misspec,0.95,0.05
4,4,3000,0.01,,5.0,0.0,,0.6780456437637729,0.2856,0.6666730519311074,0.2841666666666667,2.10369427619845,0,2.2890168673909006,0.0006242309796617025,60,1.0,3.1088788697712513,0.0,4065,misspec,0.95,0.05
4,5,3000,0.01,,5.0,0.0,,0.6462036595030698,0.27686666666666665,0.6491747031842501,0.2771,2.184203916827872,0,2.233000863285152,0.0005962626486598615,60,0.9995105237395986,3.1236260348701235,0.0,4086,misspec,0.95,0.05
4,6,3000,0.01,,5.0,0.0,,0.5564122439999957,0.24436666666666668,0.5648997951201886,0.2477,2.323586853436607,0,1.9095504211466658,0.00024375365609247707,60,1.0,3.007563578108506,0.0,4007,misspec,0.95,0.05
4,7,3000,0.01,,5.0,0.0,,0.6793141196162124,0.2856666666666667,0.6721164706206038,0.28363333333333335,2.1443174922175894,0,2.3184747881007417,0.0006351779095798354,60,0.9995200383969283,3.1580726480701977,0.0,4167,misspec,0.95,0.05
4,8,3000,0.01,,5.0,0.0,,0.6887911547032648,0.28923333333333334,0.690707458774094,0.28986666666666666,2.088342088500064,0,2.3470101591040264,0.00023423217973659726,60,0.9992810927390366,3.141596626802734,0.0,4173,misspec,0.95,0.05
4,9,3000,0.01,,5.0,0.0,,0.6536266941462459,0.27713333333333334,0.6591386042637022,0.2817,2.179587353844661,0,2.243549227465233,0.0009841320984647886,60,0.999279884781565,3.1279568681648113,0.0,4166,misspec,0.95,0.05
4,0,3000,0.01,,5.0,0.0,,0.6455087805899019,0.2701,0.6455224374496858,0.2656,2.4210597259897937,0,2.3186733846818144,0.000324069761036137,70,0.9969053022488137,3.3522792935019,0.0,4847,misspec,0.95,0.05
4,1,3000,0.01,,5.0,0.0,,0.6473196260586244,0.2694,0.6508674340889645,0.2699666666666667,2.4140542157387186,0,2.3424258661886808,0.00030023186300258463,70,0.997311271975181,3.3637206624682245,0.0,4835,misspec,0.95,0.05
4,2,3000,0.01,,5.0,0.0,,0.6583021404286907,0.27166666666666667,0.6584424694677775,0.27303333333333335,2.3894133158127766,0,2.3624628192826935,0.00031637291073683386,70,0.997110423116615,3.3601378790574263,0.0,4845,misspec,0.95,0.05
4,3,3000,0.01,,5.0,0.0,,0.6479075586832619,0.2699,0.6527282789133491,0.2705666666666667,2.3991545635291707,0,2.3327295538734316,0.0003114046965330363,70,0.9968969797269343,3.346277004555568,0.0,4834,misspec,0.95,0.05
4,4,3000,0.01,,5.0,0.0,,0.660633929776548,0.273,0.6544695720071524,0.26966666666666667,2.370175218148073,0,2.3500535261806417,0.0009028910901742985,70,0.9968756509060612,3.3377360801353566,0.0,4801,misspec,0.95,0.05
4,5,3000,0.01,,5.0,0.0,,0.6432491375562852,0.2677333333333333,0.6461010248997775,0.2661,2.412730268282836,0,2.320862153216486,0.00031550309452511334,70,0.9979157982492706,3.347785608685364,0.0,4798,misspec,0.95,0.05
4,6,3000,0.01,,5.0,0.0,,0.5292689158517508,0.22816666666666666,0.5361923704491592,0.2306,2.617427128112678,0,1.899075565289658,0.00040823834328985163,70,1.0,3.2337923207374364,0.0,4722,misspec,0.95,0.05
4,7,3000,0.01,,5.0,0.0,,0.6590200309393037,0.2735,0.6567662279278882,0.2749,2.3844433646135554,0,2.3646171100399,0.00031141941531000417,70,0.9979235880398671,3.3581221294263646,0.0,4816,misspec,0.95,0.05
4,8,3000,0.01,,5.0,0.0,,0.6629170182133353,0.27423333333333333,0.6669984562053879,0.2742,2.3774642136989494,0,2.3860070857183273,0.0003364607626568755,70,0.9969487388120423,3.36828827455686,0.0,4916,misspec,0.95,0.05
4,9,3000,0.01,,5.0,0.0,,0.6422468983762573,0.26566666666666666,0.6434564727662847,0.26713333333333333,2.4282989569935607,0,2.3079807032535857,0.0007196966909046552,70,0.9975303560403375,3.3501359302462537,0.0,4859,misspec,0.95,0.05
4,0,3000,0.01,,5.0,0.0,,0.6343687699496559,0.26076666666666665,0.6374404029414382,0.2594,2.626911868537361,0,2.3600480723434716,0.0004653368579264913,80,0.9927693420101229,3.5313585018848745,0.0,5532,misspec,0.95,0.05
4,1,3000,0.01,,5.0,0.0,,0.6286275101908823,0.25676666666666664,0.6349612413897594,0.25833333333333336,2.6276996967824164,0,2.3606031500793887,0.0003136345507375586,80,0.9942039485600435,3.53231551940581,0.0,5521,misspec,0.95,0.05
4,2,3000,0.01,,5.0,0.0,,0.6390570847521477,0.2589666666666667,0.6400730042103091,0.2617333333333333,2.612640996870108,0,2.3793297615939513,0.0002919012170665251,80,0.9949247779590357,3.5337095371483436,0.0,5517,misspec,0.95,0.05
4,3,3000,0.01,,5.0,0.0,,0.6279963948767034,0.25666666666666665,0.6325410298158017,0.2597333333333333,2.6238920844597464,0,2.346427734792989,0.00039400814604908065,80,0.9940336286385826,3.520018861525641,0.0,5531,misspec,0.95,0.05
4,4,3000,0.01,,5.0,0.0,,0.636879101532143,0.2618666666666667,0.6410099783035643,0.2582,2.5998883574240077,0,2.3629246343772268,0.0003995245133476812,80,0.993587394650055,3.5132367268397466,0.0,5458,misspec,0.95,0.05
4,5,3000,0.01,,5.0,0.0,,0.6325361330096144,0.2576,0.6331828446259662,0.25906666666666667,2.620296676338709,0,2.3599611984654403,0.0003669715495237393,80,0.9938215518807922,3.526382215570814,0.0,5503,misspec,0.95,0.05
4,6,3000,0.01,,5.0,0.0,,0.5044362520959853,0.21296666666666667,0.5103516686729831,0.21866666666666668,2.8712447819343354,0,1.864615957256213,0.00046361737726753903,80,1.0,3.423571127615089,0.0,5432,misspec,0.95,0.05
4,7,3000,0.01,,5.0,0.0,,0.6469990340052842,0.2637333333333333,0.6472965872385877,0.2633333333333333,2.591091975220074,0,2.4038870648206085,0.0003213069393121766,80,0.9941659070191431,3.5344632753024476,0.0,5485,misspec,0.95,0.05
4,8,3000,0.01,,5.0,0.0,,0.6337560380543038,0.2586333333333333,0.6432010010765068,0.2598666666666667,2.6170357857199007,0,2.3797660212843694,0.0005146815421598152,80,0.9944434486467109,3.5372535419161313,0.0,5579,misspec,0.95,0.05
4,9,3000,0.01,,5.0,0.0,,0.63787699235681,0.2615,0.6371439221343854,0.2595,2.6138794294073624,0,2.3639467504877016,0.0003717540399396003,80,0.9954685517491391,3.524288568012035,0.0,5517,misspec,0.95,0.05
4,0,3000,0.01,,5.0,0.0,,0.6276541611895003,0.2536333333333333,0.6279505140914399,0.2518666666666667,2.785756916762159,0,2.3902569314078175,0.0004156401497984826,90,0.989982226530942,3.670663400181407,0.0,6189,misspec,0.95,0.05
4,1,3000,0.01,,5.0,0.0,,0.6278175474119094,0.25483333333333336,0.633384829572012,0.2553,2.7788250665952474,0,2.4056355989566174,0.00041196437445794313,90,0.9909822866344605,3.675452541620616,0.0,6210,misspec,0.95,0.05
4,2,3000,0.01,,5.0,0.0,,0.6201733567811177,0.2508,0.6237004632231908,0.252,2.8017080309390243,0,2.374876257815345,0.00043664009742534125,90,0.9896624131804231,3.6728197792109594,0.0,6191,misspec,0.95,0.05
4,3,3000,0.01,,5.0,0.0,,0.6200321157748357,0.2515,0.6204744587686166,0.25096666666666667,2.790468354246548,0,2.3715480334891144,0.0033301306527349435,90,0.9896440129449838,3.66209690084759,0.0,6180,misspec,0.95,0.05
4,4,3000,0.01,,5.0,0.0,,0.6329448354620537,0.25606666666666666,0.6367525609612577,0.255,2.7553874608984197,0,2.4022805033492483,0.0004639838741644636,90,0.9913666720964326,3.655559010117079,0.0,6139,misspec,0.95,0.05
4,5,3000,0.01,,5.0,0.0,,0.620443334676627,0.24976666666666666,0.6196908661955771,0.25066666666666665,2.7891904179977183,0,2.372094857611494,0.00042062647662208805,90,0.9910873440285205,3.6614774615388774,0.0,6171,misspec,0.95,0.05
4,6,3000,0.01,,5.0,0.0,,0.48264143641818374,0.19953333333333334,0.4892928220634208,0.2026,3.124634348977019,0,1.8273009324457554,0.0004971911478571158,90,0.9998380829015544,3.61971939693178,0.0,6176,misspec,0.95,0.05
4,7,3000,0.01,,5.0,0.0,,0.6277789823099276,0.25493333333333335,0.627825312098047,0.25253333333333333,2.783266660739108,0,2.3980857787966166,0.0004039127012296492,90,0.9912550607287449,3.673879245055341,0.0,6175,misspec,0.95,0.05
4,8,3000,0.01,,5.0,0.0,,0.6288128822993986,0.25153333333333333,0.6353529433347834,0.25256666666666666,2.7748583669900038,0,2.4096077914231784,0.0004676235815778024,90,0.9895816637281616,3.6750576410910507,0.0,6239,misspec,0.95,0.05
4,9,3000,0.01,,5.0,0.0,,0.630382031079956,0.25553333333333333,0.6351395941125417,0.25433333333333336,2.785674947242405,0,2.404239669693537,0.0004599444259859334,90,0.9917702113926093,3.6797219053920456,0.0,6197,misspec,0.95,0.05
4,0,3000,0.1,,5.0,0.0,,0.677418962219789,0.4292666666666667,0.6756347682299648,0.4282,0.09173679580231035,0,0.3597206285916981,1.9861360029022564e-06,5,1.0,0.371233848589378,0.0,354,misspec,0.95,0.05
4,1,3000,0.1,,5.0,0.0,,0.6774460927472481,0.43033333333333335,0.6774954846659297,0.4298666666666667,0.08228022422626549,0,0.34421338121947986,1.0618933175051397e-06,5,1.0,0.3539108462724356,0.0,319,misspec,0.95,0.05
4,2,3000,0.1,,5.0,0.0,,0.6784079136752585,0.4304,0.6758055780266564,0.42573333333333335,0.09107652109865352,0,0.35698354342878635,2.9332727147897124e-06,5,1.0,0.36841848891499146,0.0,345,misspec,0.95,0.05
4,3,3000,0.1,,5.0,0.0,,0.6791947688130767,0.43093333333333333,0.6775249113349736,0.42696666666666666,0.08679456199889075,0,0.3638730530955919,2.805255322846995e-06,5,1.0,0.3740814012506994,0.0,355,misspec,0.95,0.05
